contest_id,index,cf_rating,solved_count,num_tags,topic_complexity,has_dp,has_graphs,has_math,difficulty
1343,C,1200,43912,3,5,1,0,0,easy
1343,B,800,64817,2,1,0,0,1,easy
1343,A,900,53225,2,1,0,0,1,easy
1342,F,3000,967,3,5,1,0,0,hard
1342,E,2300,3531,3,5,0,0,1,hard
1342,D,1900,6359,6,3,0,0,0,medium
1342,C,1600,14981,2,1,0,0,1,medium
1342,B,1100,24565,2,1,0,0,0,easy
1342,A,1000,46258,2,3,0,0,1,easy
1341,B,1300,21046,2,3,0,0,0,medium
1341,A,900,30397,1,1,0,0,1,easy
1340,F,3300,712,3,1,0,0,0,hard
1340,D,2600,1065,4,5,0,1,0,hard
1340,C,2400,2404,4,5,1,1,0,hard
1340,B,1700,8301,4,5,1,1,0,medium
1340,A,1500,13682,4,3,0,0,0,medium
1339,B,1200,28267,2,1,0,0,0,easy
1339,A,900,34116,4,5,1,0,1,easy
1338,E,3500,385,1,5,0,1,0,hard
1338,D,2700,1123,5,5,1,0,1,hard
1338,C,2200,3432,5,1,0,0,1,hard
1338,B,1800,9493,6,3,0,0,1,medium
1338,A,1500,30163,2,3,0,0,1,medium
1337,B,900,36801,3,3,0,0,1,easy
1337,A,800,42793,2,1,0,0,1,easy
1336,F,3500,278,4,5,0,1,0,hard
1336,E2,3500,478,4,1,0,0,1,hard
1336,E1,2700,824,4,1,0,0,1,hard
1336,D,3200,524,2,1,0,0,0,hard
1336,C,2200,4057,2,5,1,0,0,hard
1336,B,1700,12109,5,3,0,0,1,medium
1336,A,1600,24523,5,5,1,0,0,medium
1335,F,2200,2409,6,5,0,1,0,hard
1335,E2,1800,9340,4,5,1,0,0,medium
1335,E1,1700,11725,5,5,1,0,0,medium
1335,D,1300,29355,2,1,0,0,0,medium
1335,C,1100,38852,4,3,0,0,0,easy
1335,B,900,42491,1,1,0,0,0,easy
1335,A,800,104175,1,1,0,0,1,easy
1334,G,2900,412,3,5,0,0,0,hard
1334,F,2500,1501,4,5,1,0,0,hard
1334,E,2200,3161,5,5,0,1,1,hard
1334,D,1800,7713,4,5,0,1,0,medium
1334,C,1600,17874,4,3,0,0,1,medium
1334,B,1100,27562,2,3,0,0,0,easy
1334,A,1200,24325,2,1,0,0,1,easy
1333,F,2200,4563,6,3,0,0,1,hard
1333,E,2400,1809,2,1,0,0,0,hard
1333,D,2100,4127,7,5,0,1,0,hard
1333,C,1700,13280,4,3,0,0,0,medium
1333,B,1100,22209,2,3,0,0,0,easy
1333,A,1000,25889,1,1,0,0,0,easy
1332,G,3100,361,1,1,0,0,0,hard
1332,F,2500,1125,3,5,1,0,0,hard
1332,E,2100,4296,4,1,0,0,1,hard
1332,D,1700,8437,3,1,0,0,1,medium
1332,C,1500,20731,5,3,0,0,0,medium
1332,B,1400,18906,5,3,0,0,1,medium
1332,A,1100,19848,3,3,0,0,1,easy
1330,B,1400,14506,2,1,0,0,1,medium
1330,A,900,19436,1,1,0,0,0,easy
1329,E,3300,263,2,3,0,0,0,hard
1329,D,3100,533,2,1,0,0,0,hard
1329,C,2400,1798,4,3,0,0,0,hard
1329,B,1700,7043,3,1,0,0,1,medium
1329,A,1800,9649,4,3,0,0,1,medium
1328,F,2200,3515,1,3,0,0,0,hard
1328,E,1900,11633,3,5,0,1,0,medium
1328,D,1800,14495,5,5,1,1,1,medium
1328,C,1200,33001,2,3,0,0,0,easy
1328,B,1300,31957,5,3,0,0,1,medium
1328,A,800,131035,1,1,0,0,1,easy
1327,G,2800,523,3,5,1,0,0,hard
1327,F,2500,2019,5,5,1,0,0,hard
1327,E,1800,9583,3,5,1,0,1,medium
1327,D,2200,3541,5,5,0,1,1,hard
1327,C,1600,14073,2,1,0,0,0,medium
1327,B,1200,19454,3,5,0,1,0,easy
1327,A,1100,45519,1,1,0,0,1,easy
1326,G,3500,108,3,5,1,0,0,hard
1326,F2,3200,672,3,5,1,0,1,hard
1326,F1,2600,1001,4,5,1,0,0,hard
1326,E,2400,2412,2,1,0,0,0,hard
1326,D2,1800,11696,5,3,0,0,0,medium
1326,D1,1500,13257,3,1,0,0,0,medium
1326,C,1300,16378,3,3,0,0,1,medium
1326,B,900,25234,2,1,0,0,1,easy
1326,A,1000,32625,2,1,0,0,0,easy
1325,F,2500,2313,4,5,0,1,0,hard
1325,E,2600,2327,5,5,0,1,0,hard
1325,D,1700,13542,4,3,0,0,0,medium
1325,C,1500,17008,4,3,0,0,0,medium
1325,B,800,38751,2,3,0,0,0,easy
1325,A,800,46007,3,3,0,0,0,easy
1324,F,1800,12928,4,5,1,1,0,medium
1324,E,1700,16826,2,5,1,0,0,medium
1324,D,1400,33878,4,3,0,0,0,medium
1324,C,1100,30407,5,3,0,0,0,easy
1324,B,1100,30745,2,1,0,0,0,easy
1324,A,900,27273,2,1,0,0,0,easy
1323,B,1500,11682,3,3,0,0,0,medium
1323,A,800,20806,4,5,1,0,0,easy
1322,F,3500,162,2,5,1,0,0,hard
1322,E,3300,345,1,1,0,0,0,hard
1322,D,2800,880,2,5,1,0,0,hard
1322,C,2300,2694,4,5,0,1,1,hard
1322,B,2100,4617,6,3,0,0,1,hard
1322,A,1300,12858,1,3,0,0,0,medium
1321,C,1600,10517,4,3,0,0,0,medium
1321,A,900,14973,1,3,0,0,0,easy
1320,F,3500,175,1,1,0,0,0,hard
1320,E,3000,1064,5,5,1,0,0,hard
1320,D,2500,1680,3,1,0,0,0,hard
1320,C,2000,3416,3,1,0,0,0,hard
1320,B,1700,6428,3,5,0,1,0,medium
1320,A,1400,21515,5,5,1,0,1,medium
1316,F,2800,889,3,1,0,0,0,hard
1316,E,2300,5317,4,5,1,0,0,hard
1316,D,2000,3534,4,5,0,1,0,hard
1316,C,1800,7581,3,1,0,0,1,medium
1316,B,1400,11714,5,1,0,0,0,medium
1316,A,800,19632,1,1,0,0,0,easy
1315,C,1200,10640,1,3,0,0,0,easy
1315,B,1300,9594,4,5,1,0,0,medium
1315,A,800,12899,1,1,0,0,0,easy
1313,E,2700,717,4,1,0,0,0,hard
1313,D,2500,1493,3,5,1,0,0,hard
1313,C2,1900,7239,3,5,1,0,0,medium
1313,C1,1500,11035,4,5,1,0,0,medium
1313,B,1700,7001,4,3,0,0,1,medium
1313,A,900,16123,3,3,0,0,0,easy
1312,G,2600,1077,3,5,1,0,0,hard
1312,F,2500,1026,2,1,0,0,0,hard
1312,E,2100,7333,2,5,1,0,0,hard
1312,D,1700,10484,2,1,0,0,1,medium
1312,C,1400,18306,6,3,0,0,1,medium
1312,B,1000,38649,2,1,0,0,0,easy
1312,A,800,27510,4,5,0,0,1,easy
1311,F,1900,4802,4,1,0,0,0,medium
1311,E,2200,2708,3,3,0,0,0,hard
1311,D,2000,9884,2,1,0,0,1,hard
1311,C,1300,16784,1,1,0,0,0,medium
1311,B,1200,20003,2,1,0,0,0,easy
1311,A,800,46106,3,3,0,0,1,easy
1310,F,3400,102,2,1,0,0,1,hard
1310,E,2900,403,1,5,1,0,0,hard
1310,D,2300,1956,3,5,1,1,0,hard
1310,C,2800,722,3,5,1,0,0,hard
1310,B,2500,570,2,5,1,0,0,hard
1310,A,1700,5568,3,3,0,0,0,medium
1307,G,3100,595,3,5,0,1,0,hard
1307,F,3300,672,3,3,0,0,0,hard
1307,E,2500,1360,6,5,1,0,1,hard
1307,D,1900,7154,7,5,0,1,0,medium
1307,C,1500,12583,4,5,1,0,1,medium
1307,B,1300,13841,3,5,0,0,1,medium
1307,A,800,15617,2,3,0,0,0,easy
1305,H,3500,171,2,3,0,0,0,hard
1305,G,3500,1369,5,5,1,1,0,hard
1305,F,2500,3224,3,1,0,0,1,hard
1305,E,2200,3262,4,3,0,0,1,hard
1305,D,1900,5352,4,3,0,0,0,medium
1305,C,1600,18640,4,1,0,0,1,medium
1305,B,1200,12344,4,3,0,0,0,easy
1305,A,800,14633,4,3,0,0,0,easy
1304,F2,2400,1804,3,5,1,0,0,hard
1304,F1,2300,1991,2,5,1,0,0,hard
1304,E,2000,5858,4,3,0,0,0,hard
1304,D,1800,6674,4,5,0,1,0,medium
1304,C,1500,17712,5,5,1,0,0,medium
1304,B,1100,18735,5,3,0,0,0,easy
1304,A,800,26717,1,1,0,0,1,easy
1303,G,2700,1004,4,5,0,0,0,hard
1303,F,2800,611,2,1,0,0,0,hard
1303,E,2200,3153,2,5,1,0,0,hard
1303,D,1900,7689,2,3,0,0,0,medium
1303,C,1600,12844,3,3,0,0,0,medium
1303,B,1400,16785,1,1,0,0,1,medium
1303,A,800,36596,2,1,0,0,0,easy
1301,F,2600,1408,4,5,0,1,0,hard
1301,E,2500,1609,4,5,1,0,0,hard
1301,D,2000,4231,3,5,0,1,0,hard
1301,C,1700,9857,5,3,0,0,1,medium
1301,B,1500,14927,3,3,0,0,0,medium
1301,A,800,20091,2,1,0,0,0,easy
1300,B,1000,25852,3,3,0,0,0,easy
1300,A,800,21644,2,1,0,0,1,easy
1299,E,3400,189,2,1,0,0,1,hard
1299,D,3000,528,7,5,1,1,1,hard
1299,C,2100,4320,3,5,0,0,0,hard
1299,B,1800,5555,1,5,0,0,0,medium
1299,A,1500,12533,3,3,0,0,1,medium
1296,F,2100,3083,5,3,0,0,0,hard
1296,E2,2000,5434,2,5,1,0,0,hard
1296,E1,1800,8183,5,5,1,1,0,medium
1296,D,1500,15070,2,3,0,0,0,medium
1296,C,1500,15703,2,1,0,0,0,medium
1296,B,900,32625,1,1,0,0,1,easy
1296,A,800,48115,1,1,0,0,1,easy
1295,F,2700,1504,3,5,1,0,0,hard
1295,E,2200,2766,2,1,0,0,0,hard
1295,D,1800,10161,2,1,0,0,1,medium
1295,C,1600,13820,3,5,1,0,0,medium
1295,B,1700,9857,2,1,0,0,1,medium
1295,A,900,24121,1,3,0,0,0,easy
1294,F,2000,6802,4,5,1,0,0,hard
1294,E,1900,5169,3,3,0,0,1,medium
1294,D,1600,12638,4,3,0,0,1,medium
1294,C,1300,45877,3,3,0,0,1,medium
1294,B,1200,22888,2,1,0,0,0,easy
1294,A,800,53200,1,1,0,0,1,easy
1293,B,1000,22254,3,3,0,0,1,easy
1293,A,1100,16116,3,3,0,0,0,easy
1292,F,3500,368,3,5,1,0,0,hard
1292,E,3500,462,4,3,0,0,1,hard
1292,D,2700,963,6,5,1,1,1,hard
1292,C,2300,2244,5,5,1,0,0,hard
1292,B,1700,6751,5,5,0,0,0,medium
1292,A,1400,13836,3,1,0,0,0,medium
1291,F,2800,725,2,5,0,1,0,hard
1291,B,1300,15341,2,3,0,0,0,medium
1291,A,900,20654,3,3,0,0,1,easy
1290,F,3500,588,1,5,1,0,0,hard
1290,E,3300,668,1,1,0,0,0,hard
1290,D,3000,946,3,5,0,1,0,hard
1290,C,2400,1999,3,5,0,1,0,hard
1290,B,1800,7065,5,3,0,0,0,medium
1290,A,1600,8885,3,1,0,0,0,medium
1288,F,2900,641,2,5,0,0,0,hard
1288,E,2000,4002,1,1,0,0,0,hard
1288,D,2000,8254,3,5,1,0,0,hard
1288,C,1600,15153,2,5,1,0,0,medium
1288,B,1100,17765,1,1,0,0,1,easy
1288,A,1100,19305,4,3,0,0,1,easy
1287,B,1500,9776,3,1,0,0,0,medium
1287,A,800,21904,2,3,0,0,0,easy
1286,F,3100,294,6,5,1,0,1,hard
1286,E,3200,652,2,1,0,0,0,hard
1286,D,3100,726,4,1,0,0,1,hard
1286,C2,2800,744,5,1,0,0,1,hard
1286,C1,2400,1573,4,1,0,0,1,hard
1286,B,1800,5444,6,5,0,1,0,medium
1286,A,1800,9616,3,5,1,0,0,medium
1285,F,2900,1338,3,3,0,0,0,hard
1285,E,2300,1999,8,5,1,1,0,hard
1285,D,1900,8583,8,5,1,0,0,medium
1285,C,1400,27966,3,1,0,0,1,medium
1285,B,1300,30571,3,5,1,0,0,medium
1285,A,800,29837,1,1,0,0,1,easy
1284,G,3300,226,1,5,0,1,0,hard
1284,F,3200,412,5,5,0,1,1,hard
1284,E,2500,1374,4,5,0,0,1,hard
1284,D,2100,3387,4,3,0,0,0,hard
1284,C,1600,8719,2,1,0,0,1,medium
1284,B,1400,11443,6,5,1,0,0,medium
1284,A,800,18577,2,1,0,0,0,easy
1283,F,2200,2033,3,3,0,0,0,hard
1283,E,1800,7266,2,5,1,0,0,medium
1283,D,1800,9393,3,5,0,1,0,medium
1283,C,1500,14131,3,1,0,0,1,medium
1283,B,900,23011,1,1,0,0,1,easy
1283,A,800,61009,1,1,0,0,1,easy
1282,E,2400,1217,4,5,0,1,0,hard
1282,D,2300,2367,3,1,0,0,0,hard
1282,C,1800,4574,3,3,0,0,0,medium
1282,B2,1600,10993,3,5,1,0,0,medium
1282,B1,1400,12136,3,5,1,0,0,medium
1282,A,900,15485,2,1,0,0,1,easy
1281,B,1600,8677,1,3,0,0,0,medium
1281,A,800,18910,1,1,0,0,0,easy
1280,F,3400,73,3,1,0,0,1,hard
1280,E,2900,228,1,1,0,0,1,hard
1280,D,2500,1223,3,5,1,0,0,hard
1280,C,2000,3032,4,5,0,1,0,hard
1280,B,1800,4196,2,1,0,0,1,medium
1280,A,1700,5826,2,1,0,0,1,medium
1279,F,2800,1210,2,5,1,0,0,hard
1279,E,2700,453,2,5,1,0,0,hard
1279,D,1700,7236,3,1,0,0,1,medium
1279,C,1400,12418,2,1,0,0,0,medium
1279,B,1300,14388,3,3,0,0,0,medium
1279,A,900,17746,1,1,0,0,1,easy
1278,F,2600,2468,5,5,1,0,1,hard
1278,E,2200,2040,4,3,0,0,0,hard
1278,D,2100,4314,4,5,0,1,0,hard
1278,C,1700,8570,4,5,1,0,0,medium
1278,B,1500,14146,2,3,0,0,1,medium
1278,A,1000,18260,3,1,0,0,0,easy
1277,D,1900,3271,4,1,0,0,1,medium
1277,B,1200,16963,2,3,0,0,0,easy
1277,A,1000,14393,1,1,0,0,0,easy
1276,F,3400,444,1,1,0,0,0,hard
1276,E,3500,121,1,1,0,0,0,hard
1276,D,2900,671,2,5,1,0,0,hard
1276,C,2300,1768,6,3,0,0,1,hard
1276,B,1900,5636,4,5,0,1,0,medium
1276,A,1400,12929,2,5,1,0,0,medium
1272,F,2200,2314,3,5,1,0,0,hard
1272,E,1900,7848,3,5,0,1,0,medium
1272,D,1500,19208,2,5,1,0,0,medium
1272,C,1200,30642,3,5,1,0,0,easy
1272,B,1200,14663,3,3,0,0,0,easy
1272,A,900,21990,4,3,0,0,1,easy
1271,F,2700,257,1,1,0,0,0,hard
1271,E,2100,3703,4,5,1,0,1,hard
1271,D,2100,3391,5,5,1,0,0,hard
1271,C,1300,11041,4,5,0,0,0,medium
1271,B,1300,12086,2,3,0,0,1,medium
1271,A,800,15657,3,3,0,0,1,easy
1270,I,3500,314,3,5,0,0,1,hard
1270,H,3300,999,1,1,0,0,0,hard
1270,G,2700,2946,4,5,0,1,1,hard
1270,F,2600,1332,2,1,0,0,1,hard
1270,E,2300,2721,3,5,0,0,1,hard
1270,D,1900,4860,4,1,0,0,1,medium
1270,C,1400,15015,3,1,0,0,1,medium
1270,B,1200,17336,3,3,0,0,1,easy
1270,A,800,17800,3,3,0,0,1,easy
1269,B,1500,9609,2,1,0,0,0,medium
1269,A,800,23953,2,1,0,0,1,easy
1268,E,3400,291,1,5,1,0,0,hard
1268,D,3200,634,4,5,0,1,1,hard
1268,C,2300,1945,2,3,0,0,0,hard
1268,B,2000,6417,3,5,1,0,1,hard
1268,A,1700,9051,4,3,0,0,0,medium
1267,L,1800,3348,2,1,0,0,0,medium
1267,K,2100,2139,2,1,0,0,1,hard
1267,J,1800,3052,3,3,0,0,1,medium
1267,I,2600,1068,5,1,0,0,0,hard
1267,H,3200,227,1,1,0,0,0,hard
1267,G,3000,825,2,1,0,0,1,hard
1267,F,2600,720,1,5,0,1,0,hard
1267,E,1700,3501,1,3,0,0,0,medium
1267,D,2800,261,1,1,0,0,0,hard
1267,C,3500,391,1,1,0,0,0,hard
1267,B,900,4530,0,1,0,0,0,easy
1267,A,2400,1061,0,1,0,0,0,hard
1266,H,3400,132,5,5,1,1,1,hard
1266,G,3300,139,1,1,0,0,0,hard
1266,F,2900,377,2,5,0,1,0,hard
1266,E,2100,2345,3,3,0,0,0,hard
1266,D,2000,3864,7,5,0,1,1,hard
1266,C,1400,10049,4,3,0,0,1,medium
1266,B,1000,16555,2,1,0,0,1,easy
1266,A,1000,17459,2,1,0,0,1,easy
1265,E,2100,4486,4,5,1,0,1,hard
1265,B,1300,13508,4,1,0,0,1,medium
1265,A,1000,15895,2,3,0,0,0,easy
1264,F,3500,1092,2,1,0,0,0,hard
1264,E,2700,921,3,5,0,0,0,hard
1264,D2,2900,1311,2,1,0,0,0,hard
1264,D1,2600,1517,3,5,1,0,0,hard
1264,C,2400,1314,2,1,0,0,0,hard
1264,B,1900,6037,3,3,0,0,0,medium
1264,A,1500,10429,2,3,0,0,0,medium
1263,F,2400,948,6,5,1,1,0,hard
1263,E,2100,2965,2,1,0,0,0,hard
1263,D,1500,15948,3,5,0,1,0,medium
1263,C,1400,14646,4,3,0,0,1,medium
1263,B,1400,11797,2,3,0,0,0,medium
1263,A,1100,17188,1,1,0,0,1,easy
1261,F,3100,440,3,1,0,0,1,hard
1260,F,2700,630,2,3,0,0,0,hard
1260,E,2400,1881,3,5,1,0,0,hard
1260,D,1900,4177,4,5,1,0,0,medium
1260,C,1700,8766,3,3,0,0,1,medium
1260,B,1300,16675,2,3,0,0,1,medium
1260,A,1000,15796,1,1,0,0,1,easy
1257,G,2600,727,5,5,0,0,1,hard
1257,F,2400,2302,4,1,0,0,0,hard
1257,E,2000,4522,3,5,1,0,0,hard
1257,D,1700,8141,6,5,1,0,0,medium
1257,C,1200,17117,5,3,0,0,0,easy
1257,B,1000,22486,1,1,0,0,1,easy
1257,A,800,21652,2,3,0,0,1,easy
1256,F,2000,3617,3,1,0,0,0,hard
1256,E,2000,4589,3,5,1,0,0,hard
1256,D,1500,12737,1,3,0,0,0,medium
1256,C,1700,7311,1,3,0,0,0,medium
1256,B,1400,13655,1,3,0,0,0,medium
1256,A,1000,32366,1,1,0,0,1,easy
1255,C,1600,7209,2,1,0,0,0,medium
1255,B,1100,12510,2,5,0,1,0,easy
1255,A,800,17969,1,1,0,0,1,easy
1254,E,3300,360,4,3,0,0,0,hard
1254,D,2700,1520,3,3,0,0,0,hard
1254,C,2300,1589,4,5,0,0,1,hard
1254,B2,2100,3409,6,3,0,0,1,hard
1254,B1,1800,4997,6,3,0,0,1,medium
1254,A,1700,5498,3,3,0,0,0,medium
1253,F,2500,2241,5,5,0,1,0,hard
1253,E,2200,3055,4,5,1,0,0,hard
1253,D,1700,10220,6,5,0,1,0,medium
1253,C,1500,15276,4,5,1,0,1,medium
1253,B,1400,11694,2,3,0,0,0,medium
1253,A,1000,19396,1,1,0,0,0,easy
1252,L,2300,640,2,5,0,1,0,hard
1252,K,2100,2059,3,1,0,0,1,hard
1252,J,2300,782,2,5,1,0,0,hard
1252,I,3000,34,0,1,0,0,0,hard
1252,H,1800,2846,2,3,0,0,0,medium
1252,G,2100,1550,1,1,0,0,0,hard
1252,F,2400,1067,2,3,0,0,0,hard
1252,E,2200,1356,2,3,0,0,0,hard
1252,D,3000,408,4,5,1,0,0,hard
1252,C,1600,3978,2,1,0,0,0,medium
1252,B,2300,583,2,5,1,0,0,hard
1252,A,1000,5992,0,1,0,0,0,easy
1251,F,2500,973,2,5,0,0,0,hard
1251,E2,2400,2945,3,3,0,0,0,hard
1251,E1,2300,2582,3,5,1,0,0,hard
1251,D,1900,6449,3,3,0,0,0,medium
1251,C,1600,14294,2,3,0,0,0,medium
1251,B,1400,11606,2,3,0,0,0,medium
1251,A,1000,21524,3,1,0,0,0,easy
1250,N,2000,1750,3,5,0,1,0,hard
1250,M,2500,391,2,1,0,0,0,hard
1250,L,1500,4681,3,3,0,0,1,medium
1250,K,3100,315,2,5,0,1,0,hard
1250,J,1800,3241,2,3,0,0,0,medium
1250,I,3100,171,4,3,0,0,0,hard
1250,H,1500,4284,1,1,0,0,1,medium
1250,G,2300,773,3,5,1,0,0,hard
1250,F,800,8369,2,1,0,0,0,easy
1250,E,2300,905,2,5,0,1,0,hard
1250,D,3000,216,1,5,1,0,0,hard
1250,C,2100,1442,1,1,0,0,0,hard
1250,B,1800,2795,4,3,0,0,1,medium
1250,A,1400,4406,1,1,0,0,0,medium
1249,F,2200,2724,2,5,1,0,0,hard
1249,E,1700,10940,2,5,1,0,0,medium
1249,D2,1800,5754,3,3,0,0,0,medium
1249,D1,1800,5491,1,3,0,0,0,medium
1249,C2,1500,13507,4,3,0,0,1,medium
1249,C1,1300,16522,3,3,0,0,0,medium
1249,B2,1300,18347,3,1,0,0,1,medium
1249,B1,1000,22244,2,1,0,0,1,easy
1249,A,800,23679,1,1,0,0,1,easy
1248,D1,2000,2514,4,5,1,0,0,hard
1248,B,900,17985,3,3,0,0,1,easy
1248,A,1000,14983,2,5,0,0,1,easy
1246,F,3500,205,0,1,0,0,0,hard
1245,F,2300,2258,4,5,1,0,0,hard
1245,E,2300,1361,3,5,1,0,0,hard
1245,D,1900,9513,5,5,0,1,0,medium
1245,C,1400,19822,1,5,1,0,0,medium
1245,B,1200,14506,3,5,1,0,0,easy
1245,A,1000,14867,2,1,0,0,1,easy
1244,G,2400,1515,3,3,0,0,1,hard
1244,F,2300,1628,2,1,0,0,0,hard
1244,E,2000,6378,6,3,0,0,0,hard
1244,D,1800,8289,6,5,1,1,0,medium
1244,C,2000,8252,3,1,0,0,1,hard
1244,B,1000,17499,2,1,0,0,0,easy
1244,A,800,20052,1,1,0,0,1,easy
1243,B2,1600,7301,1,1,0,0,0,medium
1243,B1,1000,15343,1,1,0,0,0,easy
1243,A,800,16324,1,1,0,0,0,easy
1242,E,3200,155,2,5,0,1,0,hard
1242,D,3400,234,1,1,0,0,1,hard
1242,C,2400,1935,4,5,1,1,0,hard
1242,B,1900,9203,4,5,0,1,0,medium
1242,A,1500,13246,3,1,0,0,1,medium
1240,F,3100,326,1,5,0,1,0,hard
1239,F,3400,316,2,5,0,1,0,hard
1239,E,3100,1159,2,5,1,0,0,hard
1239,D,2400,2582,4,5,0,1,0,hard
1239,C,2300,1806,3,3,0,0,0,hard
1239,B,2500,1110,1,1,0,0,0,hard
1239,A,1700,7781,3,5,1,0,1,medium
1238,G,2700,493,3,3,0,0,0,hard
1238,F,2200,2047,4,5,1,1,0,hard
1238,E,2200,3441,2,5,1,0,0,hard
1238,D,1900,6434,4,5,1,0,0,medium
1238,C,1600,7834,3,5,1,0,1,medium
1238,B,1300,14752,2,3,0,0,0,medium
1238,A,900,27918,2,1,0,0,1,easy
1237,H,3300,437,1,1,0,0,0,hard
1237,G,3500,165,3,5,1,0,0,hard
1237,F,2600,1086,2,5,1,0,0,hard
1237,E,2400,1517,2,5,1,0,1,hard
1237,D,2000,4766,3,3,0,0,0,hard
1237,C2,1900,4531,6,3,0,0,0,medium
1237,C1,1700,6292,3,5,0,0,0,medium
1237,B,1300,22565,3,1,0,0,0,medium
1237,A,1000,22060,2,1,0,0,1,easy
1236,F,3000,207,4,5,0,1,1,hard
1236,E,2500,730,4,5,1,0,0,hard
1236,D,2300,1734,4,3,0,0,0,hard
1236,C,1300,10538,3,3,0,0,0,medium
1236,B,1500,12040,2,1,0,0,1,medium
1236,A,800,17233,3,3,0,0,1,easy
1234,F,2200,2969,2,5,1,0,0,hard
1234,E,2000,2968,1,1,0,0,1,hard
1234,D,1600,18413,1,1,0,0,0,medium
1234,C,1500,13468,2,5,1,0,0,medium
1234,B2,1300,18391,2,1,0,0,0,medium
1234,B1,1000,19720,1,1,0,0,0,easy
1234,A,800,29495,1,1,0,0,1,easy
1231,E,2200,929,3,3,0,0,0,hard
1231,C,1100,4354,1,3,0,0,0,easy
1230,B,1000,19609,2,3,0,0,0,easy
1230,A,800,22867,2,1,0,0,0,easy
1228,F,2500,477,3,3,0,0,0,hard
1228,E,2300,3439,3,5,1,0,1,hard
1228,D,1900,5409,5,5,0,1,0,medium
1228,C,1700,9626,2,1,0,0,1,medium
1228,B,1400,11880,2,1,0,0,1,medium
1228,A,800,23213,2,1,0,0,0,easy
1227,G,2600,1180,1,1,0,0,0,hard
1227,F2,2400,1903,2,1,0,0,1,hard
1227,F1,2200,2039,1,5,1,0,0,hard
1227,E,2200,1631,3,5,0,1,0,hard
1227,D2,1800,4710,2,3,0,0,0,medium
1227,D1,1600,6812,2,3,0,0,0,medium
1227,C,1700,5772,1,1,0,0,0,medium
1227,B,1200,10415,1,1,0,0,0,easy
1227,A,1100,10254,1,1,0,0,1,easy
1225,G,3100,658,5,5,1,0,0,hard
1225,F,2500,982,3,3,0,0,0,hard
1225,E,2200,2074,2,5,1,0,0,hard
1225,D,1800,9972,3,1,0,0,1,medium
1225,C,1600,9764,3,1,0,0,1,medium
1225,B2,1300,12159,2,1,0,0,0,medium
1225,B1,1000,12497,1,1,0,0,0,easy
1225,A,900,16597,1,1,0,0,1,easy
1223,G,3200,273,3,3,0,0,1,hard
1223,F,2600,2253,4,5,1,0,0,hard
1223,E,2100,2876,3,5,1,0,0,hard
1223,D,2000,4416,3,5,1,0,0,hard
1223,C,1600,9734,2,3,0,0,0,medium
1223,B,1000,15859,1,1,0,0,0,easy
1223,A,800,22268,1,1,0,0,1,easy
1221,G,2900,870,5,5,1,0,0,hard
1221,F,2400,1235,3,3,0,0,0,hard
1221,E,2500,1168,1,1,0,0,0,hard
1221,D,1800,10168,1,5,1,0,0,medium
1221,C,1200,24573,2,3,0,0,1,easy
1221,B,1100,12505,2,3,0,0,0,easy
1221,A,1000,18132,3,3,0,0,1,easy
1220,G,3400,73,1,5,0,0,0,hard
1220,F,2700,842,2,3,0,0,0,hard
1220,E,2200,2995,6,5,1,1,0,hard
1220,D,1900,4134,3,1,0,0,1,medium
1220,C,1300,10798,3,3,0,0,0,medium
1220,B,1300,12121,2,1,0,0,1,medium
1220,A,800,32708,3,1,0,0,0,easy
1219,G,2000,817,1,1,0,0,0,hard
1219,C,1700,2470,2,1,0,0,0,medium
1218,I,2100,728,3,3,0,0,0,hard
1218,H,2900,154,1,1,0,0,0,hard
1218,G,3000,162,3,5,0,1,0,hard
1218,F,1500,3176,2,3,0,0,0,medium
1218,E,2500,469,2,5,0,0,0,hard
1218,D,2400,590,3,5,0,1,0,hard
1218,C,2600,215,1,5,1,0,0,hard
1218,B,3000,95,2,5,0,0,0,hard
1218,A,2800,180,2,5,1,1,0,hard
1217,F,2600,715,5,5,0,1,0,hard
1217,E,2300,2056,4,3,0,0,1,hard
1217,D,2100,5930,3,5,0,1,0,hard
1217,C,1700,7845,3,3,0,0,0,medium
1217,B,1600,11840,2,3,0,0,1,medium
1217,A,1300,15809,2,3,0,0,1,medium
1216,F,2100,3089,3,5,1,0,0,hard
1216,E2,2200,1645,2,3,0,0,1,hard
1216,E1,1900,3715,3,3,0,0,1,medium
1216,D,1300,12178,1,1,0,0,1,medium
1216,C,1700,10326,2,5,0,0,1,medium
1216,B,900,19627,3,3,0,0,0,easy
1216,A,800,19517,1,1,0,0,0,easy
1215,F,2700,1177,1,1,0,0,0,hard
1215,E,2200,3442,2,5,1,0,0,hard
1215,D,1700,6549,3,3,0,0,1,medium
1215,C,1500,11919,2,3,0,0,0,medium
1215,B,1400,18184,3,5,1,0,0,medium
1215,A,1000,12167,3,3,0,0,1,easy
1214,H,2800,458,3,3,0,0,0,hard
1214,G,3200,330,2,1,0,0,0,hard
1214,F,2700,499,2,3,0,0,0,hard
1214,E,2000,2856,5,5,0,1,1,hard
1214,D,1900,7157,4,5,1,0,0,medium
1214,C,1200,14172,2,3,0,0,0,easy
1214,B,1100,11404,2,1,0,0,1,easy
1214,A,1400,9480,2,1,0,0,1,medium
1213,G,1800,9416,5,5,0,1,0,medium
